PROVINCIE,BRIN,INSTELLINGSCODE,VESTIGINGSCODE,NAAM,STRAATNAAM,HUISNUMMER,POSTCODE,PLAATSNAAM,GEMEENTENAAM,DENOMINATIE,TELEFOONNUMMER,INTERNETADRES,ONDERWIJSSTRUCTUUR,VAKANTIEREGIO
Friesland,31231,00ZV,00ZV02,Lauwers College Christelijk Scholengemeenschap voor Atheneum Havo Mavo Vbo,Gerrit Bleekerstraat,3,9291 BS,KOLLUM,NOARDEAST-FRYSLAN,Bijzonder,511452900, ,VBO/MAVO,Noord
Friesland,31231,00ZV,00ZV07,Lauwers College Christelijk Scholengemeenschap voor Atheneum Havo Mavo Vbo,Johannes Bogermanstraat,25,9291 HA,KOLLUM,NOARDEAST-FRYSLAN,Overige, , ,VBO/MAVO,Noord
Friesland,31231,00ZX,00ZX00,Dockingacollege Chr SGS VMBO/HAVO/VWO,Parklaan,5,9103 ST,DOKKUM,NOARDEAST-FRYSLAN,Bijzonder,519229600,www.dockinga.nl,HAVO/VWO,Noord
Friesland,31231,00ZX,00ZX02,Dockingacollege Chr SGS VMBO/HAVO/VWO,Woudweg,140-A,9101 VP,DOKKUM,NOARDEAST-FRYSLAN,Bijzonder,519229650,www.dockinga.nl,VBO/MAVO,Noord
Friesland,31231,00ZX,00ZX03,Dockingacollege Chr SGS VMBO/HAVO/VWO,Rondweg-West,45,9101 BE,DOKKUM,NOARDEAST-FRYSLAN,Bijzonder,519229630,www.dockinga.nl,VBO,Noord
Friesland,31231,00ZX,00ZX04,Dockingacollege Chr SGS VMBO/HAVO/VWO,Great Sminia,38,9172 RA,FERWERT,NOARDEAST-FRYSLAN,Bijzonder,518411307,www.dockinga.nl,VBO/MAVO,Noord
Friesland,31231,00ZX,00ZX08,Dockingacollege Chr SGS VMBO/HAVO/VWO,Woudweg,146,9101 VP,DOKKUM,NOARDEAST-FRYSLAN,Bijzonder,519229620,www.dockinga.nl,BRUGJAAR,Noord
Friesland,31231,00ZX,00ZX10,Dockinga College vestiging Inspecteur Boelensschool,Kerkelaantje,1,9166 NB,SCHIERMONNIKOOG,SCHIERMONNIKOOG,Bijzonder,519531620,www.boelensschool.nl,VBO/MAVO,Noord
Friesland,31231,25CM,25CM00,Christelijke Scholengemeenschap Liudger voor Lyceum Havo Mavo Vbo Lwoo Pro,Leerweg,2,9202 LC,DRACHTEN,SMALLINGERLAND,Bijzonder,512305700,www.csgliudger.nl,VBO/MAVO,Noord
Friesland,31231,25CM,25CM04,Christelijke Scholengemeenschap Liudger voor Lyceum Havo Mavo Vbo Lwoo Pro,Leerweg,1,9202 LE,DRACHTEN,SMALLINGERLAND,Bijzonder,512305700,www.csgliudger.nl,HAVO/VWO,Noord
Friesland,31231,25CM,25CM07,Christelijke Scholengemeenschap Liudger voor Lyceum Havo Mavo Vbo Lwoo Pro,Tjalling H. Haismastraat,1,9251 AT,BURGUM,TYTSJERKSTERADIEL,Bijzonder,511460260,www.csgliudger.nl,VBO/MAVO/HAVO,Noord
Friesland,31231,25CM,25CM08,Christelijke Scholengemeenschap Liudger voor Lyceum Havo Mavo Vbo Lwoo Pro,Leidijk,42-D,8434 NC,WASKEMEER,OOSTSTELLINGWERF,Bijzonder,516421681,www.csgliudger.nl,VBO/MAVO,Noord
Friesland,31231,25CM,25CM10,Chr istelijke Scholengemeenschap Liudger voor Lyceum Havo Mavo Vbo Lwoo Pro,De Ring,6,9202 NW,DRACHTEN,SMALLINGERLAND,Bijzonder,512513836,www.csgliudger.nl,PRO,Noord
Friesland,31231,25CM,25CM12,Christelijke Scholengemeenschap Liudger voor Lyceum Havo Mavo Vbo Lwoo Pro,Minnertshof,17,9251 BH,BURGUM,TYTSJERKSTERADIEL,Bijzonder, ,www.csgliudger.nl,HAVO,Noord
Friesland,40075,04FR,04FR00,De Diken,Simmerdyk,1-A,8601 ZP,SNEEK,SUDWEST-FRYSLAN,Bijzonder,515585801,www.dediken.nl,PRO,Noord
Friesland,40075,25CR,25CR00,Christelijke Scholengemeenschap Bogerman voor Lyceum Havo Mavo Vbo Lwoo,Hemdijk,2,8601 XH,SNEEK,SUDWEST-FRYSLAN,Bijzonder,515482482,www.csgbogerman.nl,VBO/MAVO/HAVO/VWO,Noord
Friesland,40075,25CR,25CR03,Bogerman Scholengemeenschap voor Lyceum Havo Mavo Vbo Lwoo,Hemdijk,47,8601 XJ,SNEEK,SUDWEST-FRYSLAN,Bijzonder,515482482,www.csgbogerman.nl,VBO/MAVO/HAVO/VWO,Noord
Friesland,40075,25CR,25CR07,csg Bogerman voor Lyceum Havo Mavo Vbo Lwoo locatie Koudum,Ds L Tinholtstraat,3-C,8723 CW,KOUDUM,SUDWEST-FRYSLAN,Bijzonder,514532110,www.csgbogerman.nl,VBO/MAVO,Noord
Friesland,40075,25CR,25CR08,csg Bogerman voor Lyceum Havo Mavo Vbo Lwoo locatie Wommels,Walperterwei,8,8731 CC,WOMMELS,SUDWEST-FRYSLAN,Bijzonder,515331531, ,VBO/MAVO,Noord
Friesland,40075,25CR,25CR10,csg Bogerman voor Lyceum Havo Mavo Vbo Lwoo locatie Balk,Douwe Aukesstraat,1,8561 CS,BALK,DE FRYSKE MARREN,Bijzonder,514602216,www.csgbogerman.nl,VBO/MAVO,Noord
Friesland,40075,25GB,25GB00,Marne College voor Atheneum Havo Mavo Vbo Lwoo,Schoolstraat,1,8701 DX,BOLSWARD,SUDWEST-FRYSLAN,Bijzonder,515548222,www.marnecollege.nl,VBO/MAVO/HAVO/VWO,Noord
Friesland,40075,25GB,25GB02,Marne College voor Atheneum Havo Mavo Vbo Lwoo,Schoolstraat,7,8701 DX,BOLSWARD,SUDWEST-FRYSLAN,Bijzonder, , ,VBO,Noord
Friesland,40687,25GV,25GV30,Aeres VMBO Buitenpost,Prof.Wassenberghstraat,3,9285 PS,BUITENPOST,ACHTKARSPELEN,Bijzonder,880207000,www.aeres.nl,VBO,Noord
Friesland,40687,25GV,25GV31,Aeres VMBO Sneek,Harste,2,8602 JX,SNEEK,SUDWEST-FRYSLAN,Bijzonder,880207000,www.aeres.nl,VBO,Noord
Friesland,40687,25GV,25GV32,Aeres VMBO Heerenveen,Domela Nieuwenhuisweg,3,8448 GK,HEERENVEEN,HEERENVEEN,Bijzonder,513623034,www.aeres.nl,VBO,Noord
Friesland,40687,25GV,25GV34,Aeres VMBO Leeuwarden,Jansoniusstraat,2,8934 BM,LEEUWARDEN,LEEUWARDEN,Bijzonder,880207000,www.aeres.nl,VBO,Noord
Friesland,40872,25PW,25PW58,Drenthe College Terra,Paulus Potterstraat,33,8471 VM,WOLVEGA,WESTSTELLINGWERF,Overige,561618818, ,VBO,Noord
Friesland,41195,20CR,20CR03,Openbare School voor voortgezet onderwijs Zuyderzee Lyceum,Straatweg,52-D,8531 PZ,LEMMER,DE FRYSKE MARREN,Openbaar,514561387,www.zuyderzeelyceum.nl,VBO/MAVO,Noord
Friesland,41195,20CR,20CR07,Openbare School voor voortgezet onderwijs Zuyderzee Lyceum,Lennastraat,14,8531 JZ,LEMMER,DE FRYSKE MARREN,Openbaar,514561387,www.caleido-isk.nl,BRUGJAAR,Noord
Friesland,41295,15VQ,15VQ00,Stellingwerf College,Quadoelenweg,29,8431 LN,OOSTERWOLDE FR,OOSTSTELLINGWERF,Openbaar,516568500,www.stellingwerfcollege.nl,VBO/MAVO/HAVO/VWO,Noord
Friesland,41295,19LO,19LO00,Linde College voor Atheneum Havo Mavo Vbo en Lwoo,Drafsportlaan,22,8472 AS,WOLVEGA,WESTSTELLINGWERF,Bijzonder,561691700,www.lindecollege.nl,VBO/MAVO/HAVO/VWO,Noord
Friesland,41347,01BE,01BE00,Scholengemeenschap Ulbe Van Houten Christelijke SGM voor Vmbo,Hartman Sannesstraat,5,9076 EB,ST.-ANNAPAROCHIE,WAADHOEKE,Bijzonder,518401447,www.csgulbevanhouten.nl,VBO/MAVO,Noord
Friesland,41347,02VC,02VC00,Comenius Christelijke Scholengemeenschap voor Atheneum Havo Vmbo Lwoo Pro,Achter de Hoven,118,8933 CR,LEEUWARDEN,LEEUWARDEN,Bijzonder,582347670,www.csg-comenius.nl,HAVO/VWO,Noord
Friesland,41347,02VC,02VC02,Comenius Christelijke Scholengemeenschap voor Atheneum Havo Vmbo Lwoo Pro,Robert Kochstraat,6,8921 VX,LEEUWARDEN,LEEUWARDEN,Bijzonder,582152215,www.csg-comenius.nl,VBO/MAVO/PRO,Noord
Friesland,41347,02VC,02VC03,Comenius Christelijke Scholengemeenschap voor Atheneum Havo Vmbo Lwoo Pro,Esdoornstraat,52,8924 BK,LEEUWARDEN,LEEUWARDEN,Bijzonder,582347670,www.csg-comenius.nl,VBO/MAVO,Noord
Friesland,41347,02VC,02VC08,Comenius Christelijke Scholengemeenschap voor Atheneum Havo Vmbo Lwoo Pro,Hartman Sannesstraat,5-7,9076 EB,ST.-ANNAPAROCHIE,WAADHOEKE,Bijzonder,582347670,www.csg-comenius.nl,BRUGJAAR,Noord
Friesland,41347,02VC,02VC09,Comenius Christelijke Scholengemeenschap voor Atheneum Havo Vmbo Lwoo Pro,Plataanstraat,1,8924 CR,LEEUWARDEN,LEEUWARDEN,Bijzonder,582347670,www.csg-comenius.nl,VBO/MAVO,Noord
Friesland,41347,02VC,02VC10,Comenius Christelijke Scholengemeenschap voor Atheneum Havo Vmbo Lwoo Pro,Beukenstraat,1,8924 GG,LEEUWARDEN,LEEUWARDEN,Bijzonder, , ,BRUGJAAR,Noord
Friesland,41347,02VC,02VC11,"Comenius Christelijke Scholengemeenschap voor Atheneum, Havo, Vmbo, Lwoo, Pro",J.H. Knoopstraat,1,8933 GS,LEEUWARDEN,LEEUWARDEN,Bijzonder,582347670,www.csg-comenius.nl,HAVO/VWO,Noord
Friesland,41347,02VC,02VC12,Comenius Chr. SGM voor Atheneum Havo Vmbo Lwoo Pro loc. Marienburg Academie,Schrans,5-7,8932 NA,LEEUWARDEN,LEEUWARDEN,Bijzonder, , ,VWO,Noord
Friesland,41347,14NS,14NS00,Christelijke Scholengemeenschap A.M. van Schurman voor Havo Mavo Vbo,Cort van der Lindenstr,1,8802 RX,FRANEKER,WAADHOEKE,Bijzonder,517395900,www.annamaria.nl,VBO/MAVO/HAVO,Noord
Friesland,41347,14NS,14NS04,Christelijke Scholengemeenschap A.M. van Schurman voor Havo Mavo Vbo,Galjoen,20,8802 NG,FRANEKER,WAADHOEKE,Bijzonder, , ,VBO/HAVO,Noord
Friesland,41347,14NS,14NS05,Christelijke Scholengemeenschap A.M. van Schurman voor Havo Mavo Vbo,Cort van der Lindenstr,1-A,8802 RX,FRANEKER,WAADHOEKE,Bijzonder, , ,VBO/HAVO,Noord
Friesland,41347,14WI,14WI00,Christelijk Gymnasium Beyers Naude,Gymnasiumstraat,36,8932 GW,LEEUWARDEN,LEEUWARDEN,Bijzonder,582124471,www.cgbn.nl,VWO,Noord
Friesland,41442,16FP,16FP00,Regionale Scholengemeenschap Magister Alvinus voor Vwo Havo Mavo Vbo,Almastraat,5,8601 EW,SNEEK,SUDWEST-FRYSLAN,Openbaar,515429760,www.rsg-sneek.nl,VBO/MAVO/HAVO/VWO,Noord
Friesland,41442,16FP,16FP05,Regionale Scholengemeenschap Magister Alvinus voor Vwo Havo Mavo Vbo locatie ISK,Harmen Sytstrastraat,1-B,8602 TM,SNEEK,SUDWEST-FRYSLAN,Openbaar,515439596, ,BRUGJAAR,Noord
Friesland,41664,01KL,01KL09,"Noordzee Onderwijs Groep voor Gymnasium, Atheneum, Havo, Vmbo",Almenumerweg,1,8861 KM,HARLINGEN,HARLINGEN,Bijzonder,517412300, ,VBO,Noord
Friesland,41789,02UV,02UV03,Gomarus College voor Vwo Havo Mavo Vbo Lwoo,De Drift,38,9203 GH,DRACHTEN,SMALLINGERLAND,Bijzonder,512515207,www.gomaruscollege.nl,VBO/MAVO,Noord
Friesland,41789,02UV,02UV04,Gomarus College voor Vwo Havo Mavo Vbo Lwoo,Irenestraat,5,8931 DG,LEEUWARDEN,LEEUWARDEN,Bijzonder,582673822,www.gomaruscollege.nl,VBO/MAVO/HAVO,Noord
Friesland,42606,05NE,05NE00,PRO Dokkum,Birdaarderstraatweg,82,9101 PK,DOKKUM,NOARDEAST-FRYSLAN,Bijzonder,519294137,www.prodokkum.nl,PRO,Noord
Friesland,42718,30UV,30UV00,Pvo Hurdegaryp - Tjalling Koopmans College voor havo en vwo,Reidroas,12,9254 JR,HURDEGARYP,TYTSJERKSTERADIEL,Bijzonder,511471712,www.persoonlijkvo.nl,HAVO/VWO,Noord
Friesland,42860,14FW,14FW00,"Openbare Scholengroep  voor VMBO, Havo, Atheneum en Gymnasium",Schans,100,8441 AE,HEERENVEEN,HEERENVEEN,Openbaar,513657310,www.ogmf.nl,VBO/MAVO/HAVO/VWO,Noord
Friesland,42860,14FW,14FW01,Openbare Scholengemeenschap Sevenwolden voor Lyc Havo Mavo Vbo,Buitenbaan,5,8441 HB,HEERENVEEN,HEERENVEEN,Openbaar,513644960,www.ogmf.nl,VBO/MAVO/HAVO/VWO,Noord
Friesland,42860,14FW,14FW02,Openbare Scholengemeenschap Sevenwolden locatie VMBO-Plein,Ds Kingweg,8,8446 KZ,HEERENVEEN,HEERENVEEN,Openbaar,513726600,www.ogmf.nl,VBO/MAVO/HAVO/VWO,Noord
Friesland,42860,14FW,14FW04,Openbare Scholengemeenschap Sevenwolden voor Lyc Havo Mavo Vbo,Pasteurweg,1,8503 AB,JOURE,DE FRYSKE MARREN,Openbaar,513482166,www.ogmf.nl,VBO/MAVO,Noord
Friesland,42860,14FW,14FW05,Openbare Scholengemeenschap Sevenwolden voor Lyc Havo Mavo Vbo,Burstumerdyk,5,9001 ZC,GROU,LEEUWARDEN,Openbaar,566625144,www.ogmf.nl,VBO/MAVO,Noord
Friesland,42860,14FW,14FW07,"Openbare Scholengroep voor VMBO, Havo, Atheneum en Gymnasium",Beugel,68,8447 AH,HEERENVEEN,HEERENVEEN,Bijzonder, ,www.ogmf.nl,VBO/MAVO,Noord
Friesland,42860,25CV,25CV00,"Bornego College Chr. Scholengemeenschap voor VMBO, Havo, Atheneum en Gymnasium",Ds Kingweg,1,8446 KZ,HEERENVEEN,HEERENVEEN,Bijzonder,513801800,www.ogmf.nl,VBO/MAVO/HAVO/VWO,Noord
Friesland,42860,25CV,25CV01,Bornego College Chr. SGM voor Atheneum Havo Mavo Vbo vest. Junior & Mavo,Ds Kingweg,2,8446 KZ,HEERENVEEN,HEERENVEEN,Bijzonder,513801800,www.ogmf.nl,VBO/MAVO,Noord
Friesland,42860,25CV,25CV02,Bornego College Chr. SGM voor Atheneum Havo Mavo Vbo - vst. VMBO,Beugel,68,8447 AH,HEERENVEEN,HEERENVEEN,Bijzonder,513801800,www.ogmf.nl,VBO/MAVO,Noord
Friesland,42860,25CV,25CV03,Bornego College Chr. SGM voor Atheneum Havo Mavo Vbo vestiging Joure,Pasteurweg,3,8503 AB,JOURE,DE FRYSKE MARREN,Bijzonder,513482166,www.pleinjoure.nl,VBO/MAVO,Noord
Friesland,42860,25CV,25CV05,"Bornego college Chr. Scholengemeenschap voor VMBO, Havo, Atheneum en Gymnasium",Ds Kingweg,8,8446 KZ,HEERENVEEN,HEERENVEEN,Bijzonder,513726600,www.ogmf.nl,VBO,Noord
Friesland,42860,26KP,26KP00,De Compagnie Praktijkonderwijs Sevenwolden,Ds Kingweg,10,8446 KZ,HEERENVEEN,HEERENVEEN,Openbaar,513654155,www.ogmf.nl,PRO,Noord
Gelderland,13554,03RR,03RR00,Candea College Atheneum Havo Mavo Vmbo,Saturnus,1,6922 LX,DUIVEN,DUIVEN,Bijzonder,316367800,www.candea.nl,HAVO/VWO,Zuid
Gelderland,13554,03RR,03RR04,Candea College Atheneum Havo Mavo Vmbo,Eltensestraat,8,6922 JB,DUIVEN,DUIVEN,Bijzonder,316367800,www.candea.nl,VBO/MAVO,Zuid
Gelderland,13554,03RR,03RR07,Candea College Atheneum Havo Mavo Vmbo,Saturnus,3,6922 LX,DUIVEN,DUIVEN,Bijzonder, , ,VBO/MAVO/HAVO/VWO,Zuid
Gelderland,13554,05FF,05FF00,Olympuscollege PC RK SGM voor Lyceum Havo Mavo,Olympus,11,6832 EL,ARNHEM,ARNHEM,Bijzonder,263202870,www.olympuscollege.nl,VBO/MAVO/HAVO/VWO,Zuid
Gelderland,13554,05FF,05FF01,Olympuscollege PC RK SGM voor Lyceum Havo Mavo,Zeegsingel,2,6832 DR,ARNHEM,ARNHEM,Bijzonder, , ,MAVO/HAVO/VWO,Zuid
Gelderland,13554,08PS,08PS00,Symbion School voor Praktijkonderwijs,Hoge Witteveld,2,6942 RD,DIDAM,MONTFERLAND,Bijzonder,316583880,www.symbion-vo.nl,PRO,Zuid
Gelderland,13554,12NW,12NW00,Produs,Leidenweg,60,6843 LD,ARNHEM,ARNHEM,Openbaar,263208830,www.produsarnhem.nl,PRO,Zuid
Gelderland,13554,16SK,16SK00,Liemers College SGM voor LYC HAVO MAVO VBO LWOO,Heerenmaten,6,6904 GZ,ZEVENAAR,ZEVENAAR,Bijzonder,316583800,www.liemerscollege.nl,VBO/MAVO/HAVO/VWO,Zuid
Gelderland,13554,16SK,16SK01,Liemers College Scholengemeenschap voor LYC HAVO MAVO VBO LWOO,Dijksestraat,12,6942 GC,DIDAM,MONTFERLAND,Bijzonder,316583800, ,VBO/MAVO/HAVO/VWO,Zuid
Gelderland,13554,16SK,16SK05,Liemers College SGM voor LYC HAVO MAVO VBO LWOO,Landeweerdijk,9,6902 KA,ZEVENAAR,ZEVENAAR,Bijzonder,316583800, ,VBO/MAVO,Zuid
Gelderland,13554,16SK,16SK07,Liemers College SGM voor Lyc Havo Mavo Vbo Lwoo,Zonegge 07,9,6903 EP,ZEVENAAR,ZEVENAAR,Bijzonder,316583800, ,VBO/MAVO,Zuid
Gelderland,13554,20RM,20RM00,Stedelijk Gymnasium Arnhem,Thorbeckestraat,17,6828 TS,ARNHEM,ARNHEM,Openbaar,263209840,www.gymnasiumarnhem.nl,VWO,Zuid
Gelderland,13554,20TZ,20TZ00,Lorentz Groep voor Vwo Havo Mavo Vbo Lwoo,Metamorfosenallee,100,6843 HX,ARNHEM,ARNHEM,Openbaar,263202850,www.lorentzlyceum.nl,VBO/MAVO/HAVO/VWO,Zuid
Gelderland,13554,20TZ,20TZ04,Lorentz Groep voor Vwo Havo Mavo Vbo Lwoo,Auditorium,6,6661 TZ,ELST GLD,OVERBETUWE,Openbaar,481362930,www.hetwesteraam.nl,VBO/MAVO,Zuid
Gelderland,13554,20TZ,20TZ07,Lorentz Groep voor Vwo Havo Mavo Vbo Lwoo loc. Maarten van Rossem,Groningensingel,1235,6835 HZ,ARNHEM,ARNHEM,Openbaar,263202860,www.maartenvanrossem.nl,VBO/MAVO,Zuid
Gelderland,13554,20TZ,20TZ11,Lorentz Groep voor Vwo Havo Mavo Vbo Lwoo,Auditorium,3,6661 TZ,ELST GLD,OVERBETUWE,Openbaar,481362920,www.lyceumelst.nl,VBO/MAVO/HAVO/VWO,Zuid
Gelderland,13554,20TZ,20TZ12,Lorentz Groep voor Vwo Havo Mavo Vbo Lwoo,Parnassusstraat,20,6846 RB,ARNHEM,ARNHEM,Openbaar,263202840,www.riversarnhem.org,HAVO/VWO,Zuid
Gelderland,13554,20TZ,20TZ13,Lorentz Groep voor Vwo Havo Mavo Vbo Lwoo loc. ISK Groningensingel 1235,Groningensingel,1235,6835 HZ,ARNHEM,ARNHEM,Openbaar, , ,VBO/MAVO/HAVO/VWO,Zuid
Gelderland,13554,20TZ,20TZ14,"Lorentz Groep voor Vwo Havo Mavo Vbo Lwoo, locatie Lyceum Elst Nijverheidsweg",Nijverheidsweg,2-B,6662 NG,ELST GLD,OVERBETUWE,Openbaar, , ,VBO/MAVO/HAVO/VWO,Zuid
Gelderland,13554,25GL,25GL00,"Openb. SGM. Arnhem Noord. voor lyceum, havo, mavo en vbo",Bernhardlaan,49,6824 LE,ARNHEM,ARNHEM,Openbaar,263209820,www.beekdallyceum.nl,HAVO/VWO,Zuid
Gelderland,13554,25GL,25GL04,"Openb. SGM. Arnhem Noord voor lyceum, havo, mavo en vbo",Thomas a Kempislaan,82,6822 LS,ARNHEM,ARNHEM,Openbaar,263209850,www.vmbo-venster.nl,VBO/MAVO,Zuid
Gelderland,13554,25GL,25GL06,"Openb. SGM. Arnhem Noord voor lyceum, havo, mavo en vbo",Utrechtseweg,174,6812 AL,ARNHEM,ARNHEM,Openbaar,263209830,www.montessoriarnhem.nl,VBO/MAVO/HAVO,Zuid
Gelderland,13554,25GL,25GL09,"Openb. SGM. Arnhem Noordvoor lyceum, havo, mavo en vbo",Gruttostraat,1,6883 CN,VELP GLD,RHEDEN,Openbaar, , ,BRUGJAAR,Zuid
Gelderland,13554,25GL,25GL10,"Openb. SGM. Arnhem Noord. voor lyceum, havo, mavo en vbo",Thorbeckestraat,17,6828 TS,ARNHEM,ARNHEM,Openbaar, , ,BRUGJAAR,Zuid
Gelderland,13554,25GL,25GL11,"Openb. SGM. Arnhem Noord. voor lyceum, havo, mavo en vbo",Bruningweg,2-A,6827 BM,ARNHEM,ARNHEM,Openbaar, , ,BRUGJAAR,Zuid
Gelderland,13693,16YV,16YV00,Regionale Scholengemeenschap Pantarijn voor Lyc Havo Mavo Vbo Pro Lwoo,Hollandseweg,11,6706 KN,WAGENINGEN,WAGENINGEN,Openbaar,317465855,www.pantarijn.nl,VBO/MAVO/HAVO/VWO,Midden
Gelderland,13693,16YV,16YV01,Regionale Scholengemeenschap Pantarijn voor Lyc Havo Mavo Vbo Pro Lwoo,Hollandseweg,9,6706 KN,WAGENINGEN,WAGENINGEN,Openbaar,317466599,www.pantarijn.nl,VBO/MAVO/PRO,Midden
Gelderland,13693,16YV,16YV04,Regionale Scholengemeenschap Pantarijn voor Lyc Havo Mavo Vbo Pro Lwoo,Vicuslaan,2,4041 ZA,KESTEREN,NEDER-BETUWE,Openbaar,488481492,www.pantarijn.nl,VBO/MAVO,Midden
Gelderland,13693,16YV,16YV10,Regionale Scholengemeenschap Pantarijn voor Lyc Havo Mavo Vbo Pro Lwoo,Agro Business Park,99-101,6708 PV,WAGENINGEN,WAGENINGEN,Openbaar,317465856, ,BRUGJAAR,Midden
Gelderland,13693,16YV,16YV11,Regionale Scholengemeenschap Pantarijn voor Lyc Havo Mavo Vbo Pro Lwoo,Tollenhof,1,4041 BH,KESTEREN,NEDER-BETUWE,Openbaar, , ,VBO/MAVO,Midden
Gelderland,13709,19EW,19EW00,Openbare Regionale Scholengemeenschap Lek en Linge voor atheneum havo vmbo lwoo,Multatulilaan,6,4103 NM,CULEMBORG,CULEMBORG,Openbaar,345512833,www.lekenlinge.nl,MAVO/HAVO/VWO,Midden
Gelderland,13709,19EW,19EW01,Openbare Regionale Schoolgemeenschap Lek en Linge voor vwo havo vmbo lwoo,Ina Boudier-Bakkerstraat,2,4103 NN,CULEMBORG,CULEMBORG,Openbaar,345520066, ,VBO/MAVO,Midden
Gelderland,13709,19EW,19EW03,Openbare Regionale Schoolgemeenschap Lek en Linge voor vwo havo vmbo lwoo,Multatulilaan,3,4103 NM,CULEMBORG,CULEMBORG,Openbaar, , ,HAVO/VWO,Midden
Gelderland,13709,19EW,19EW04,Openbare Regionale Schoolgemeenschap Lek en Linge voor vwo havo vmbo lwoo,Annie MG Schmidtpad,1,4103 NP,CULEMBORG,CULEMBORG,Openbaar, , ,VBO/MAVO,Midden
Gelderland,13709,19EW,19EW05,O.R.S. Lek en Linge vestiging de Lingeborgh voor vwo havo vmbo lwoo,Laan van Leeuwenstein,2,4191 NB,GELDERMALSEN,WEST BETUWE,Openbaar,345571504,www.lekenlinge.nl,VBO/MAVO,Midden
Gelderland,13739,17CK,17CK00,Regionale Scholengemeenschap Slingerbos/Levant voor Ath Havo Mavo,Eisenhowerlaan,59,3844 AS,HARDERWIJK,HARDERWIJK,Openbaar,341414484,www.rsgslingerbos.nl,MAVO/HAVO/VWO,Midden
Gelderland,28212,16NK,16NK00,Vrije school Zutphen-Groningen,De IJsselhank,1,7206 DG,ZUTPHEN,ZUTPHEN,Bijzonder,575538720,www.vszutphen.nl,MAVO/HAVO/VWO,Midden
Gelderland,28212,16NK,16NK03,Vrije school Zutphen-Groningen,Dieserstraat,52,7201 NB,ZUTPHEN,ZUTPHEN,Bijzonder,575538720,www.vszutphen.nl,MAVO/HAVO/VWO,Midden
Gelderland,28212,16NK,16NK06,Vrije School Zutphen vo (Berkenlaan),Berkenlaan,389,7204 EN,ZUTPHEN,ZUTPHEN,Bijzonder, , ,MAVO/HAVO/VWO,Midden
Gelderland,30718,00JT,00JT03,Gereformeerde Scholengemeenschap Guido voor Lyceum HAVO MAVO VBO LWOO,Grensweg,2,6823 JH,ARNHEM,ARNHEM,Bijzonder,264423038,www.guido.nl,VBO/MAVO/HAVO,Zuid
Gelderland,35647,02QN,02QN00,Rooms Katholieke Scholengemeenschap Marianum voor Lyc Havo Mavo Vbo Lwoo,Deken Hooijmansingel,1,7141 EA,GROENLO,OOST GELRE,Bijzonder,544477070,www.marianum.nl,VBO/MAVO/HAVO/VWO,Midden
Gelderland,35647,02QN,02QN02,Rooms Katholieke Scholengemeenschap Marianum voor Lyc Havo Mavo Vbo Lwoo,dr Ariensstraat,1,7131 XM,LICHTENVOORDE,OOST GELRE,Bijzonder,544477070, ,VBO/MAVO/HAVO/VWO,Midden
Gelderland,36921,02FB,02FB00,Christelijk College Nassau-Veluwe,Stationslaan,26,3842 LA,HARDERWIJK,HARDERWIJK,Bijzonder,341436170,www.ccnv.nl,HAVO/VWO,Midden
Gelderland,40180,02DC,02DC00,Corlaer College,ds. Kuypersstraat,3-5,3863 CA,NIJKERK,NIJKERK,Bijzonder,334794040,www.corlaercollege.nl,VBO/MAVO/HAVO,Midden
Gelderland,40180,02DC,02DC03,Corlaer College,Henri Nouwenstraat,8,3863 HV,NIJKERK,NIJKERK,Bijzonder,332456434,www.corlaercollege.nl,VBO/MAVO/HAVO/VWO,Midden
Gelderland,40180,26HU,26HU00,Accent Praktijkonderwijs,ds. Kuypersstraat,1,3863 CA,NIJKERK,NIJKERK,Bijzonder,332458819,www.accentnijkerk.nl,PRO,Midden
Gelderland,40310,05FB,05FB01,Het Assink lyceum voor Lyceum Havo Mavo Vbo Lwoo,Rekkenseweg,1,7152 AA,EIBERGEN,BERKELLAND,Bijzonder,545477180, ,VBO/MAVO,Midden
Gelderland,40310,05FB,05FB08,Het Assink lyceum voor Lyceum Havo Mavo Vbo Lwoo,Parallelweg,9,7161 AE,NEEDE,BERKELLAND,Bijzonder,545477182, ,VBO/MAVO,Midden
Gelderland,40310,24TF,24TF00,Staring College Regionale Scholengemeenschap voor Ath Gymn Havo Vmbo,Zutphenseweg,108,7241 SE,LOCHEM,LOCHEM,Openbaar,573297297,www.staring.nl,VBO/MAVO/HAVO/VWO,Midden
Gelderland,40310,24TF,24TF01,Staring College Regionale Scholengemeenschap voor Ath Gymn Havo Vmbo,Beukenlaan,1,7271 JK,BORCULO,BERKELLAND,Openbaar,545273535,www.staring.nl,VBO/MAVO,Midden
Gelderland,40310,24TF,24TF02,Staring College Regionale Scholengemeenschap voor Ath Gymn Havo Vmbo,Haarloseweg,9,7271 BV,BORCULO,BERKELLAND,Openbaar,545200300,www.staring.nl,VBO/MAVO,Midden
Gelderland,40375,00RZ,00RZ00,"Montessori College voor Vwo, Havo, Vmbo",Kwakkenbergweg,27,6523 MJ,NIJMEGEN,NIJMEGEN,Bijzonder,243283000,www.montessoricollege.nl,VBO/MAVO/HAVO/VWO,Zuid
